""	"TCGA.H6.8124.01A"	"TCGA.IB.AAUT.01A"	"TCGA.F2.6879.01A"	"TCGA.IB.AAUU.01A"	"TCGA.HV.A5A5.01A"	"TCGA.2L.AAQI.01A"	"TCGA.HV.A7OL.01A"	"TCGA.3A.A9IO.01A"	"TCGA.Q3.AA2A.01A"	"TCGA.HZ.7925.01A"	"TCGA.US.A77E.01A"	"TCGA.2J.AABE.01A"	"TCGA.FB.AAQ2.01A"	"TCGA.XD.AAUI.01A"	"TCGA.HZ.A77P.01A"	"TCGA.2J.AABR.01A"	"TCGA.3A.A9IL.01A"	"TCGA.3A.A9I9.01A"	"TCGA.HV.A5A6.01A"	"TCGA.3E.AAAZ.01A"	"TCGA.HZ.7923.01A"	"TCGA.US.A776.01A"	"TCGA.IB.7893.01A"	"TCGA.F2.A8YN.01A"	"TCGA.FB.AAQ6.01A"	"TCGA.HZ.A49I.01A"	"TCGA.2J.AABP.01A"	"TCGA.HZ.8636.01A"	"TCGA.HZ.8001.01A"	"TCGA.IB.7889.01A"	"TCGA.Z5.AAPL.01A"	"TCGA.FB.A545.01A"	"TCGA.HZ.A49H.01A"	"TCGA.HZ.8003.01A"	"TCGA.XD.AAUL.01A"	"TCGA.LB.A8F3.01A"	"TCGA.2J.AABO.01A"	"TCGA.IB.A6UG.01A"	"TCGA.FB.A7DR.01A"	"TCGA.LB.A7SX.01A"	"TCGA.2J.AABF.01A"	"TCGA.RB.A7B8.01A"	"TCGA.FB.AAPZ.01A"	"TCGA.IB.A5ST.01A"	"TCGA.IB.7885.01A"	"TCGA.FB.AAQ1.01A"	"TCGA.IB.A5SP.01A"	"TCGA.IB.7652.01A"	"TCGA.HZ.8317.01A"	"TCGA.YH.A8SY.01A"	"TCGA.IB.7897.01A"	"TCGA.2J.AABA.01A"	"TCGA.IB.AAUV.01A"	"TCGA.IB.7647.01A"	"TCGA.2L.AAQL.01A"	"TCGA.IB.7644.01A"	"TCGA.IB.AAUO.01A"	"TCGA.IB.7888.01A"	"TCGA.FB.A78T.01A"	"TCGA.2J.AABK.01A"	"TCGA.M8.A5N4.01A"	"TCGA.HZ.7918.01A"	"TCGA.F2.A7TX.01A"	"TCGA.HZ.8315.01A"	"TCGA.3A.A9IJ.01A"	"TCGA.IB.A7LX.01A"	"TCGA.PZ.A5RE.01A"	"TCGA.L1.A7W4.01A"	"TCGA.S4.A8RO.01A"	"TCGA.S4.A8RP.01A"	"TCGA.US.A77J.01A"	"TCGA.HZ.A77O.01A"	"TCGA.IB.AAUR.01A"	"TCGA.IB.AAUP.01A"	"TCGA.US.A774.01A"	"TCGA.3A.A9J0.01A"	"TCGA.US.A779.01A"	"TCGA.HZ.A4BK.01A"	"TCGA.2L.AAQJ.01A"	"TCGA.HZ.A9TJ.01A"	"TCGA.FB.AAPP.01A"	"TCGA.2J.AABV.01A"	"TCGA.2J.AABT.01A"	"TCGA.IB.8127.01A"	"TCGA.FB.AAPQ.01A"	"TCGA.IB.AAUM.01A"	"TCGA.HZ.A8P0.01A"	"TCGA.XD.AAUG.01A"	"TCGA.HZ.A49G.01A"	"TCGA.F2.A44G.01A"	"TCGA.IB.A7M4.01A"	"TCGA.HZ.8519.01A"	"TCGA.HZ.A8P1.01A"	"TCGA.HZ.8638.01A"	"TCGA.IB.7649.01A"	"TCGA.F2.6880.01A"	"TCGA.H8.A6C1.01A"	"TCGA.F2.7273.01A"	"TCGA.IB.7887.01A"	"TCGA.HZ.A77Q.01A"	"TCGA.H6.A45N.01A"	"TCGA.2J.AAB8.01A"	"TCGA.FB.AAQ3.01A"	"TCGA.YY.A8LH.01A"	"TCGA.HZ.7924.01A"	"TCGA.XN.A8T5.01A"	"TCGA.2J.AABH.01A"	"TCGA.FB.AAPY.01A"	"TCGA.HZ.A4BH.01A"	"TCGA.2L.AAQM.01A"	"TCGA.3A.A9I5.01A"	"TCGA.F2.A44H.01A"	"TCGA.IB.8126.01A"	"TCGA.HV.A5A3.01A"	"TCGA.3A.A9I7.01A"	"TCGA.3A.A9IZ.01A"	"TCGA.OE.A75W.01A"	"TCGA.IB.AAUW.01A"	"TCGA.FB.AAQ0.01A"	"TCGA.2J.AAB4.01A"	"TCGA.HV.AA8X.01A"	"TCGA.XN.A8T3.01A"	"TCGA.US.A77G.01A"	"TCGA.XD.AAUH.01A"	"TCGA.2J.AABI.01A"	"TCGA.3A.A9IR.01A"	"TCGA.IB.AAUS.01A"	"TCGA.LB.A9Q5.01A"	"TCGA.FB.AAPS.01A"	"TCGA.HZ.7289.01A"	"TCGA.FB.A4P6.01A"	"TCGA.Q3.A5QY.01A"	"TCGA.3A.A9IC.01A"	"TCGA.IB.7646.01A"	"TCGA.HV.AA8V.01A"	"TCGA.HZ.7922.01A"	"TCGA.IB.AAUN.01A"	"TCGA.YB.A89D.01A"	"TCGA.HZ.7926.01A"	"TCGA.F2.7276.01A"	"TCGA.FB.A4P5.01A"	"TCGA.IB.7651.01A"	"TCGA.HZ.8002.01A"	"TCGA.2L.AAQE.01A"	"TCGA.HZ.7920.01A"	"TCGA.IB.A5SO.01A"	"TCGA.2J.AAB6.01A"	"TCGA.HV.A5A4.01A"	"TCGA.HZ.7919.01A"	"TCGA.FB.A5VM.01A"	"TCGA.2J.AAB1.01A"	"TCGA.RB.AA9M.01A"	"TCGA.IB.A6UF.01A"	"TCGA.IB.A5SQ.01A"	"TCGA.HV.A7OP.01A"	"TCGA.3A.A9IN.01A"	"TCGA.FB.AAPU.01A"	"TCGA.IB.7891.01A"	"TCGA.2J.AAB9.01A"	"TCGA.IB.7890.01A"	"TCGA.IB.A5SS.01A"	"TCGA.3A.A9IX.01A"	"TCGA.3A.A9IV.01A"	"TCGA.3A.A9IU.01A"	"TCGA.HZ.8005.01A"	"TCGA.2L.AAQA.01A"	"TCGA.IB.7886.01A"	"TCGA.IB.AAUQ.01A"	"TCGA.RL.AAAS.01A"	"TCGA.3A.A9IS.01A"	"TCGA.IB.7645.01A"	"TCGA.3A.A9IH.01A"	"TCGA.3A.A9IB.01A"	"TCGA.2J.AABU.01A"	"TCGA.3E.AAAY.01A"	"TCGA.IB.7654.01A"	"TCGA.HZ.8637.01A"	"TCGA.S4.A8RM.01A"
"TCGA.HZ.8315.01A"	"0.968401090522278"	"0.952250521848858"	"0.949689154882927"	"0.962447341728469"	"0.962441743094185"	"0.983132939504019"	"0.88365160030942"	"0.888173834286924"	"0.941338204236303"	"0.994866655858251"	"0.963007959497139"	"0.954175625182196"	"0.78210653817607"	"0.932545439679036"	"0.921774021571817"	"0.945136945235487"	"0.92638614891243"	"0.972653477084104"	"0.967202598840295"	"0.887529173232502"	"0.9618946508554"	"0.895290680071052"	"0.966692044429583"	"0.887250728621701"	"0.935092053922326"	"0.975870285249099"	"0.85712256627266"	"0.973036311530336"	"0.947174958620239"	"0.954539444340733"	"0.878258073138571"	"0.960804001824598"	"0.892343642052531"	"0.986298862052402"	"0.948313049054623"	"0.903050498281228"	"0.987707967717111"	"0.927444282034452"	"0.976876215753566"	"0.879038105806691"	"0.990076133806328"	"0.961800595866734"	"0.966075733754696"	"0.893878092751427"	"0.979374951531006"	"0.953164650119062"	"0.933244108818153"	"0.969782231104957"	"0.917166782176665"	"0.97630027769383"	"0.905963812961849"	"0.94630902443409"	"0.940208790512982"	"0.983362053786356"	"0.940213484331139"	"0.948915163548144"	"0.950927264655153"	"0.966505411516056"	"0.963576801868647"	"0.952540229588402"	"0.903898466359831"	"0.978700404912587"	"0.925580446774634"	"1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"TCGA.3A.A9IJ.01A"	"0.775612638216549"	"0.708958725480975"	"0.716907622180852"	"0.769913110202534"	"0.74364409754429"	"0.758159545360551"	"0.754251860508312"	"0.929701677617381"	"0.765432889769131"	"0.82842686080294"	"0.74836570784821"	"0.708144667125474"	"0.862748933197769"	"0.864949203141273"	"0.660465256909045"	"0.745040360911188"	"0.931954299731408"	"0.787060935777706"	"0.749930201322728"	"0.68668936899997"	"0.864146221995177"	"0.827953218277328"	"0.846701660554496"	"0.568060055513008"	"0.812994358273812"	"0.764503135382985"	"0.88779278529883"	"0.829748301558648"	"0.850162992895337"	"0.792852480576425"	"0.960640925616819"	"0.771748256704131"	"0.812604825302654"	"0.840527656155804"	"0.832254422795725"	"0.705731515949722"	"0.858235366557547"	"0.70946053000315"	"0.741729279399376"	"0.59692775183987"	"0.791181172321176"	"0.874391526111803"	"0.786210215556348"	"0.909321215642689"	"0.839966081135142"	"0.760421316305186"	"0.671160997138372"	"0.725357991926164"	"0.665806931700298"	"0.844057000087399"	"0.920345607602977"	"0.822097619542475"	"0.773504524515875"	"0.796150590146248"	"0.779654546500711"	"0.773950070193151"	"0.842024843304061"	"0.900456358398928"	"0.818480132507496"	"0.761739720704526"	"0.830965491593779"	"0.768956194368691"	"0.717439039142701"	"0.833814081833182"	"1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"TCGA.IB.A7LX.01A"	"0.94252985064366"	"0.912008778275785"	"0.882267560914785"	"0.902003736197228"	"0.896437374061496"	"0.954758334710365"	"0.811227157358335"	"0.768312235940651"	"0.896070713575844"	"0.933331582708296"	"0.931648247769903"	"0.895445853613214"	"0.777220235029319"	"0.874037814556428"	"0.83355955168573"	"0.886793039823211"	"0.818004158574355"	"0.906196603087822"	"0.919400299256474"	"0.763351481426898"	"0.878001958327078"	"0.852390761125161"	"0.915897463218165"	"0.835642082013892"	"0.870326623455615"	"0.962091271827257"	"0.822556629413723"	"0.934659961733789"	"0.851614533793701"	"0.880919617451635"	"0.793459968949815"	"0.934812172994443"	"0.783461585079809"	"0.922854035248528"	"0.913248658841171"	"0.883470760591424"	"0.937980790615218"	"0.900890761329273"	"0.946171237634951"	"0.775360550310483"	"0.9337483070028"	"0.884456420867579"	"0.914291032183977"	"0.832271608497961"	"0.960531393464544"	"0.905325140586537"	"0.889787411771884"	"0.96887824775764"	"0.845108150574034"	"0.934153180796626"	"0.810828007152324"	"0.897056857255238"	"0.83286264941032"	"0.927187667397054"	"0.872474980679454"	"0.858523992827579"	"0.893362734139325"	"0.874741525943919"	"0.887766169995152"	"0.887016506675777"	"0.894065439291485"	"0.935691952212552"	"0.893395837242206"	"0.949031069274936"	"0.721664121093226"	"1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"TCGA.PZ.A5RE.01A"	"0.950289290759194"	"0.98123051385026"	"0.952500553778826"	"0.938221094274096"	"0.982832718151844"	"0.97188411854065"	"0.89899581773624"	"0.756172263709992"	"0.933562269695957"	"0.963151556680125"	"0.931621506567581"	"0.98406560839561"	"0.692003032743324"	"0.911855059947423"	"0.964700811063602"	"0.977561855934403"	"0.841652100959738"	"0.971068658006291"	"0.952309196421338"	"0.918154857159313"	"0.917456858886247"	"0.898396849037894"	"0.904757965148428"	"0.932672395046651"	"0.933865293715302"	"0.985852975218886"	"0.827383123424825"	"0.93397767828575"	"0.928520258436929"	"0.967445668308794"	"0.789987526050928"	"0.964976936490633"	"0.894138889669482"	"0.951618666097591"	"0.906487115258928"	"0.957481893762366"	"0.957203995875263"	"0.977971484127551"	"0.991204644558599"	"0.901794696389433"	"0.968205605639219"	"0.934811957193953"	"0.951793007213266"	"0.827310995220944"	"0.940212175993338"	"0.966200550958375"	"0.98218979933709"	"0.9447162589731"	"0.962073855057763"	"0.953723788180592"	"0.801171169927861"	"0.935353069710853"	"0.947699810728821"	"0.949913538237397"	"0.94447984346306"	"0.934253928325224"	"0.944190730119035"	"0.903198909439754"	"0.962162223296853"	"0.966603215366671"	"0.850682678416859"	"0.967993971973431"	"0.970033184949088"	"0.956622247914224"	"0.682668843197736"	"0.939935044960462"	"1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"TCGA.L1.A7W4.01A"	"0.849155776676539"	"0.652187536839887"	"0.802409704277757"	"0.847678222947064"	"0.676899751376941"	"0.792788981974335"	"0.689824344264212"	"0.647225739313266"	"0.784265413286637"	"0.798678751012208"	"0.706463300587494"	"0.697205999241535"	"0.864221111493889"	"0.825523105147489"	"0.636905459160013"	"0.724519046719175"	"0.657773160321"	"0.687830596082403"	"0.813833473914712"	"0.638578507941627"	"0.797765521293027"	"0.618013829677693"	"0.872239234465837"	"0.76105788006003"	"0.811789714209823"	"0.753322540985491"	"0.701653448429162"	"0.873596534219777"	"0.726973960703539"	"0.718074909228138"	"0.781672883326192"	"0.858093602045065"	"0.66208915279349"	"0.803665810814029"	"0.84257920058551"	"0.58099481288872"	"0.79806786043266"	"0.731125211596276"	"0.737510376555703"	"0.641925010008434"	"0.804636435509022"	"0.730902000680329"	"0.8759736387174"	"0.829860861875179"	"0.847150894467274"	"0.767420706157408"	"0.671824485622399"	"0.786621831505004"	"0.690511868790332"	"0.823943773955221"	"0.857540243435941"	"0.720420196550783"	"0.689484334818955"	"0.856481886686986"	"0.618043023064963"	"0.802993327083779"	"0.77218959980388"	"0.833663833279522"	"0.750423228446802"	"0.676570188466846"	"0.927374955191997"	"0.732335119647931"	"0.771209960257531"	"0.796787574809487"	"0.724967913369917"	"0.786384890336969"	"0.720402177283348"	"1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"TCGA.S4.A8RO.01A"	"0.81894697107374"	"0.685570471145461"	"0.811505023507543"	"0.802672591770204"	"0.753919389284696"	"0.779369367329429"	"0.850220770453803"	"0.709073085363831"	"0.84750880587027"	"0.818509977685442"	"0.642806978137543"	"0.764407523870713"	"0.903630584644539"	"0.929041002667581"	"0.706954909344409"	"0.802676579015896"	"0.778125642600745"	"0.741757349175955"	"0.76931720705882"	"0.746859354623"	"0.827049723851553"	"0.80921755309413"	"0.817125325449593"	"0.697770079718169"	"0.923122148858504"	"0.788432905499123"	"0.879474928105052"	"0.861502492116705"	"0.834438427438659"	"0.826668848694731"	"0.929945949779387"	"0.874443260955871"	"0.84668112424083"	"0.805579767445849"	"0.812653893460898"	"0.731459253802478"	"0.845169187348644"	"0.812675131246179"	"0.768103988334151"	"0.588801450200361"	"0.786705258529606"	"0.849988467654248"	"0.866498557200714"	"0.912113506766604"	"0.839399401933992"	"0.786782880392809"	"0.740507513027475"	"0.691548035149782"	"0.751459688197441"	"0.881621856869159"	"0.855438975188337"	"0.842199074979665"	"0.782053869162609"	"0.82447569745373"	"0.739404140316498"	"0.860855209674869"	"0.872207693208427"	"0.878159824933342"	"0.852165590776182"	"0.761216704945991"	"0.916799119093745"	"0.717815804229186"	"0.853534659856215"	"0.787920112503303"	"0.833508875042426"	"0.723460171180848"	"0.743107065222907"	"0.862460946782346"	"1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"TCGA.S4.A8RP.01A"	"0.957004701462967"	"0.978894881347394"	"0.964741767043228"	"0.944322950994577"	"0.991701326985869"	"0.980528766932152"	"0.918107703344808"	"0.814438754335123"	"0.950138033958416"	"0.979837968700016"	"0.929889554688891"	"0.99228877495528"	"0.739006064190485"	"0.936831774855665"	"0.966261563035198"	"0.987402360333186"	"0.895960082688264"	"0.984558869766028"	"0.946438177405058"	"0.928167671242341"	"0.94526447383242"	"0.924431129614026"	"0.927172264510159"	"0.917684884274472"	"0.958964306108287"	"0.986664424200953"	"0.871277879098991"	"0.951306056176618"	"0.956403053808923"	"0.98033237788587"	"0.84413279373923"	"0.969063174225955"	"0.918063364476436"	"0.971380160753918"	"0.915397141674557"	"0.9624445351441"	"0.976104014745489"	"0.975550387745916"	"0.994047935033181"	"0.890687976558489"	"0.978363954397243"	"0.962779581024334"	"0.961509890666402"	"0.86866536673594"	"0.956499902873168"	"0.967929031451635"	"0.987096970665124"	"0.944867773357623"	"0.957466521946249"	"0.968812834767859"	"0.848700510876617"	"0.961358991336914"	"0.965005646866867"	"0.964780687057877"	"0.956183029602334"	"0.959330629591154"	"0.95878072051855"	"0.936977037907724"	"0.982110155098643"	"0.979324738585991"	"0.868178922364965"	"0.975618758580456"	"0.973750990241658"	"0.970774423202841"	"0.752212822735508"	"0.927803034208187"	"0.990554620940009"	"0.73352574914251"	"0.790679674973624"	"1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"TCGA.US.A77J.01A"	"0.889455739329427"	"0.912617798948451"	"0.895555285749977"	"0.870886946521423"	"0.945156357207274"	"0.880108879686608"	"0.930581710899664"	"0.788344088661488"	"0.895084172550302"	"0.926477160043729"	"0.818250292695467"	"0.937132434537109"	"0.759775831686585"	"0.963239175976455"	"0.925928786390885"	"0.967477151609308"	"0.894995434875433"	"0.940811301009766"	"0.872035469308821"	"0.927955277834991"	"0.937076656471337"	"0.945931979867877"	"0.869402616186772"	"0.815146893288511"	"0.961959310795541"	"0.929879018314905"	"0.930337977728928"	"0.897696658287534"	"0.96708738815543"	"0.975102545417648"	"0.907910201252804"	"0.921847994209672"	"0.981423307907448"	"0.920746257045141"	"0.863937845061648"	"0.946428799069254"	"0.949115288530673"	"0.95793410620094"	"0.925858847788587"	"0.81861458849075"	"0.902566821309371"	"0.975660103181438"	"0.915236891653545"	"0.912562527197078"	"0.897972939208503"	"0.925999907209824"	"0.916265879172088"	"0.811841158945864"	"0.926171436239881"	"0.944709979824099"	"0.847007832095574"	"0.955234017092845"	"0.967441967248724"	"0.892550213484938"	"0.933654270217761"	"0.919486889880957"	"0.974013798867756"	"0.932000004662223"	"0.968888405027303"	"0.93572984517399"	"0.853631900545394"	"0.896684412328936"	"0.948318653242236"	"0.902261243493542"	"0.807413182801117"	"0.813856923069805"	"0.920053535165689"	"0.678912766617603"	"0.851827482857146"	"0.945510612405458"	"1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"TCGA.HZ.A77O.01A"	"0.956752599638675"	"0.911172836658481"	"0.925425756592989"	"0.921716960086636"	"0.942513117472434"	"0.930155046624591"	"0.915386451571942"	"0.761909609343126"	"0.925685793991251"	"0.95633382968929"	"0.854264132423288"	"0.946433342221825"	"0.846470884018048"	"0.987399654518572"	"0.914964887236229"	"0.974573109729523"	"0.865141591057769"	"0.929437131896988"	"0.904675535077161"	"0.901985764884341"	"0.94814242027324"	"0.9247221881564"	"0.920716347182941"	"0.861592824015889"	"0.98907368197119"	"0.9695703326061"	"0.932243096217481"	"0.960964505606662"	"0.937766343247107"	"0.969572481173966"	"0.912669447421912"	"0.972467965877708"	"0.945458882009288"	"0.944060662586599"	"0.899273443624384"	"0.934925471052429"	"0.969569189368289"	"0.983977377640325"	"0.959726366598362"	"0.803414665585616"	"0.937555429664596"	"0.962381146065891"	"0.966088175117917"	"0.938371345049834"	"0.958432849178159"	"0.949736780581538"	"0.935040561417148"	"0.87821090144321"	"0.937338088471726"	"0.979708310955148"	"0.879111489315588"	"0.972386392704637"	"0.945756170384112"	"0.934637526609665"	"0.909515131553845"	"0.946487483500516"	"0.97364720661333"	"0.95145091905621"	"0.97226647668386"	"0.925928531647898"	"0.933428043418322"	"0.909625610898375"	"0.986370203621473"	"0.93385975123173"	"0.794233465196252"	"0.899612497205289"	"0.950231592020948"	"0.794123004585504"	"0.896458017918508"	"0.965362108012544"	"0.967324913238837"	"1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"TCGA.IB.AAUR.01A"	"0.895947419240243"	"0.80765663480976"	"0.832641722622434"	"0.842364607790645"	"0.856705384579681"	"0.831468473508831"	"0.856972942558216"	"0.769034757436427"	"0.843408332441883"	"0.89946742612108"	"0.757843388308633"	"0.85474673139878"	"0.905552432255797"	"0.979453975162232"	"0.821499323256215"	"0.909265594811318"	"0.870265326071915"	"0.856979033894439"	"0.805566398175949"	"0.834337911612835"	"0.935363181210621"	"0.89484226057752"	"0.887303774267546"	"0.72171164339148"	"0.954475497244031"	"0.894582857475694"	"0.967604116972271"	"0.917855835529013"	"0.901153585440462"	"0.911903191098532"	"0.969502939036832"	"0.895101543763154"	"0.938271921889715"	"0.891283816904114"	"0.834921260254893"	"0.860187000415296"	"0.929386471299448"	"0.912388261177974"	"0.873943963191438"	"0.687196257756121"	"0.857540357053531"	"0.942074955996637"	"0.904146188141117"	"0.981445615149691"	"0.9145091352553"	"0.872815875584655"	"0.825698854815207"	"0.774259325444429"	"0.850533843042647"	"0.934713581062055"	"0.907878100440689"	"0.949173650101896"	"0.900834599965309"	"0.863056249273565"	"0.839073845331338"	"0.887007520205726"	"0.93818161702108"	"0.945174970329906"	"0.918415352310359"	"0.838951781066508"	"0.92590924714787"	"0.821854067204068"	"0.91094820803093"	"0.871418878320155"	"0.877511596127358"	"0.802232280124625"	"0.841848392460871"	"0.76625357143723"	"0.928256281267506"	"0.882135496708196"	"0.953048203752518"	"0.961466647944685"	"1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
