"Gene"	"Correlation"	"P.value"
"LYRM5"	0.694192467059563	2.43537602527286e-07
"FGFR1OP2"	0.607627724782897	1.55243931891981e-05
"TBC1D8"	0.58742393283035	3.45546097822284e-05
"GUCY1B3"	0.568087836917841	7.07981155122137e-05
"KIF21B"	0.561661153496897	8.89827291839252e-05
"LOC100507186"	0.552970202840882	0.000120325864528661
"FAM13A"	0.551232065227764	0.000127683945324996
"ENPEP"	0.542672486076899	0.000170227519087876
"AKD1"	0.53926034098211	0.000190495555869243
"LOC100131096"	0.533622770844389	0.000228805875603965
"SGK494"	0.529620971402166	0.000260084132268458
"STK38L"	0.527086696043531	0.000281836473034429
"LINC00261"	0.525705336645901	0.000294371506134604
"REM2"	0.525071253409042	0.000300291935189832
"TBC1D16"	0.519312599695727	0.000359178421563435
"DUSP6"	0.514272659513372	0.000419030610763665
"PHACTR1"	0.506459543430788	0.000529643618706617
"FABP6"	0.504483269226792	0.000561479805377549
"HOXA7"	0.50268421200217	0.000591941219549099
"CRMP1"	0.494591876590388	0.000748071706406392
"CP"	0.490694563677638	0.000835642227730384
"YPEL4"	0.489775118416771	0.000857590645213922
"HES1"	0.485400520536802	0.000969225319421061
"AEBP1"	0.481308997548035	0.00108517193595277
"TIGD4"	0.480112533054929	0.00112133360895138
"ACSL3"	0.478830821570093	0.00116125764281697
"SH3PXD2B"	0.476447037058423	0.00123888516439426
"KLHL2"	0.473902023097668	0.00132682165033087
"LAT"	0.472397077901599	0.00138139008214559
"LOC100499466"	0.4647802639758	0.00168928681739115
"GUCY1A3"	0.463574789018546	0.00174321802966872
"ZNF638"	0.459111817330241	0.0019563866156032
"FUT9"	0.454352491889206	0.00220878326663909
"SHANK2"	0.453227169833471	0.00227250213837194
"SPRY1"	0.452051116166313	0.00234082020684845
"LOC100507266"	0.448911925356149	0.0025321215752447
"LOC152225"	0.445602579485778	0.00274856647488229
"CPD"	0.443776585844762	0.00287482457487001
"FGF12"	0.440577681702557	0.00310833054553108
"FAM81B"	0.43524116723024	0.00353503085821664
"LINC00326"	0.433787436620438	0.00365981199832607
"SLC2A12"	0.433146539390224	0.00371603669144347
"PRR14L"	0.432299209513862	0.00379153060211777
"PPM1E"	0.4321859105879	0.00380172610062006
"FOXA2"	0.42880717173904	0.00411699712473479
"WSCD1"	0.425398001975625	0.00445801770639594
"GNG4"	0.42498004056807	0.0045014760398052
"ALOX5AP"	0.423378510459303	0.0046714365488416
"HEXDC"	0.422169961066047	0.00480336866051834
"FBXO16"	0.422111582225939	0.0048098229745658
"TMEM200A"	0.421670832951406	0.00485879609590172
"HFM1"	0.419907589303962	0.0050590853842127
"KBTBD3"	0.419174046413842	0.00514450240748694
"LOC253039"	0.418925106028058	0.00517377386455794
"PRUNE2"	0.418843426120814	0.00518340964131644
"GPC4"	0.418628145388558	0.0052088811217692
"LOC284561"	0.41814695024391	0.00526620882273303
"RGS17"	0.417768353548429	0.00531169817395389
"SLC7A11"	0.417268796118175	0.00537224374143986
"TMEM178"	0.417254357716049	0.00537400253460117
"PRSS33"	0.417043336130667	0.00539976498959567
"TMC6"	0.416531953618746	0.00546264249405956
"ANGPT2"	0.414196694501717	0.00575792981689527
"RSPH9"	0.413498948379717	0.0058488036371991
"DOCK2"	0.412252595752374	0.00601422682504976
"DNASE1"	0.412164881470963	0.00602602008448855
"TNRC6B"	0.411316039915149	0.00614118750684334
"CLEC2D"	0.40878582237312	0.00649586930214508
"C20orf112"	0.408136813331815	0.00658965456085545
"GABRR1"	0.405436737988664	0.00699252141445074
"MPP7"	0.403709270080307	0.00726129102624122
"GRAMD4"	0.401647381929222	0.00759373257512626
"HOXC10"	0.399829261967299	0.00789768605124152
"HOXD1"	0.39965588215197	0.00792721202547564
"GLRX"	0.399581150016934	0.00793996796444485
"PLCB1"	0.398886377334938	0.00805940726503751
"SLAMF6"	0.395064488063123	0.00874449827986418
"RUFY3"	0.394782249205773	0.00879701958987687
"SORCS1"	0.394432136696837	0.00886254819288282
"LINC00176"	0.392275599816083	0.00927550268602965
"DCP2"	0.391462952967448	0.00943534777274324
"TSC22D3"	0.390636153315155	0.00960039812258542
"SEMA3A"	0.389873527613692	0.00975482839667281
"PROX1-AS1"	0.38966861078694	0.00979668510871208
"HOXA4"	0.387237590957087	0.0103051244799366
"CPNE4"	0.38722646208101	0.0103075030510807
"IBTK"	0.38698167516731	0.0103599403573458
"LOC286367"	0.386890711772679	0.0103794843330564
"BRWD3"	0.385366103355636	0.0107117859917086
"LOC285548"	0.383748024982967	0.0110743787421498
"LOC100505639"	0.382690027663587	0.0113170962692869
"PTCHD1"	0.382408324164127	0.0113824837300002
"LOC100130894"	0.381025530042377	0.0117081520448563
"UST"	0.380543030957154	0.0118236445656974
"C12orf56"	0.38023798699765	0.0118971615118169
"TMTC2"	0.379765658392985	0.0120117644485397
"SEC63"	0.379454329706432	0.01208781731828
"LOC100507218"	0.37806511528373	0.0124322080262327
"MEGF9"	0.377163495486822	0.0126601699412173
"EPHA6"	0.375813136752399	0.0130082465843228
"ABCB6"	0.375653033497547	0.0130500509984891
"SYT11"	0.375581744691282	0.0130687019237031
"TNIK"	0.37554718554634	0.0130777516195939
"TRIB2"	0.374579938491589	0.0133332090476931
"STXBP4"	0.373612522666241	0.0135929456209941
"HOXC4"	0.373136994181896	0.0137221871323826
"BPTF"	0.372781408418659	0.0138195113466393
"BAZ2B"	0.372417762378021	0.0139196478630027
"EGF"	0.371792578229617	0.0140932450398877
"GUCA1B"	0.370051108157072	0.0145865320544804
"ADCY4"	0.369372865733499	0.0147825757247445
"GNGT1"	0.368620883250949	0.0150025421657846
"LOC100505971"	0.36791999378312	0.0152100559195041
"PPIL6"	0.367724680900902	0.0152683141778978
"GLCE"	0.367023788888121	0.0154789369685866
"ESRRG"	0.366786671869161	0.0155507471645267
"CARD8"	0.366590359072302	0.0156104132564393
"HIPK2"	0.366581124061276	0.0156132248567496
"LOC100507425"	0.366161207843607	0.0157415223141386
"TSKU"	0.366157155755616	0.0157427646882846
"LOC100506108"	0.365859426948171	0.0158342760736254
"ERP27"	0.36571271951679	0.0158795341585694
"DUSP2"	0.365144807387408	0.0160557643773174
"MRFAP1L1"	0.364327724058525	0.016312217221874
"STK32A"	0.364243777808301	0.0163387600736665
"DCBLD1"	0.36416431891544	0.0163639177165302
"XRRA1"	0.363820933476421	0.0164730147187071
"KIAA1107"	0.363160133411679	0.0166846885756207
"GABRA2"	0.363020822301264	0.0167296062482474
"PDIA6"	0.362049480433748	0.0170456425052817
"LOC145837"	0.361723956522584	0.0171526769081035
"NPW"	0.361491211729684	0.0172295524274955
"TRAC"	0.36124540832782	0.017311056857998
"ZNF292"	0.359045835405279	0.0180549969943076
"GADD45G"	0.358798157473918	0.018140430264851
"LOC100506190"	0.358471558626328	0.0182536070109027
"SEL1L3"	0.358317442058087	0.0183072195511354
"USP33"	0.356705452103842	0.0188759797427458
"SCGN"	0.35589901142231	0.0191660540082572
"CCR10"	0.35564763199403	0.0192572376566452
"C2orf63"	0.355500289863826	0.019310852983102
"ANK2"	0.35545029744285	0.019329072892779
"FRY"	0.355289425373215	0.0193878014392129
"GYLTL1B"	0.353485814776059	0.0200565722473454
"MCF2L"	0.352573135526924	0.0204023080361832
"TOX3"	0.352491352514568	0.0204335314085933
"APC"	0.352487045219552	0.0204351769725921
"DOPEY1"	0.352468571202984	0.02044223606945
"DDX5"	0.351820375539526	0.0206912171485018
"SHPRH"	0.351417896743532	0.0208470919171655
"DMXL2"	0.351412144803517	0.0208493266891278
"CHD2"	0.351001641652003	0.0210093372782325
"GPR133"	0.350672554470243	0.0211383553522142
"SLC10A4"	0.350652780753288	0.0211461287191319
"ELAVL4"	0.35030250750639	0.021284224624617
"TEKT2"	0.350224359782067	0.0213151374626315
"PXT1"	0.350145867831418	0.0213462243473849
"LOC100507322"	0.35012959919182	0.0213526723258011
"C2CD2"	0.349900995237151	0.0214434509556116
"JAG1"	0.347682996317822	0.0223411351816958
"KDM6B"	0.347596826076292	0.0223766357885838
"PLD5"	0.347390741406854	0.0224617305264301
"C9orf7"	0.346009414852439	0.0230391145569268
"ARSG"	0.345842207327086	0.0231098404793177
"EFNA5"	0.345671799270872	0.023182106823685
"H3F3B"	0.345330912802324	0.0233272362984554
"SCG3"	0.345006012373709	0.0234662657750978
"RIPPLY2"	0.343263346708403	0.0242238452446506
"CCDC104"	0.34236921774966	0.0246203998162583
"EXTL2"	0.342148951955894	0.0247189165323063
"FAM83F"	0.341162232867794	0.0251642829766863
"PITPNC1"	0.340821616553325	0.0253195679558861
"C21orf88"	0.340633990552512	0.0254054459878773
"ZNF780A"	0.340513746159602	0.0254606103496833
"ABCA4"	0.340003181429554	0.0256959538724643
"ARID3A"	0.339662017146256	0.0258542200184569
"OCIAD2"	0.339010958602174	0.0261584982499183
"ITGB1BP2"	0.338959653142612	0.0261826024509145
"LOC100652954"	0.338316495255035	0.026486340384771
"COPB1"	0.337164423594525	0.027037743559368
"IGSF5"	0.336668809085635	0.0272778710852838
"ADD2"	0.336546561598468	0.0273373721453448
"LAMP5"	0.336476557818878	0.0273714933362467
"JAKMIP1"	0.336448244296537	0.027385303935378
"WDR72"	0.335806677033754	0.0276997984831882
"GRP"	0.335461944995616	0.0278700198127966
"DUSP4"	0.334210359511958	0.0284953405804076
"CPLX1"	0.334059193992689	0.0285716476308634
"HOXA1"	0.333543906634158	0.0288330344384806
"TAPT1"	0.333372102155714	0.0289206240202107
"FUT1"	0.332693186962102	0.0292689096400588
"FYN"	0.332294791694294	0.0294749001951216
"CCDC112"	0.331634910595572	0.0298187324095743
"CNOT6L"	0.331289296406088	0.0300001358029318
"FLJ37201"	0.330835019476493	0.0302399613021184
"LOC170425"	0.33069172483963	0.0303159387428066
"TSPAN13"	0.330539724090821	0.0303967048180966
"TRIM2"	0.330389294991916	0.0304768109061904
"RIMKLA"	0.32988413319684	0.0307470967034235
"CUX1"	0.329201585763329	0.0311154366438188
"LOC100507520"	0.329129074798286	0.0311547808372335
"NR0B1"	0.328919565860573	0.0312686906355284
"FLJ25328"	0.328421504856615	0.031540867427423
"LOC100506113"	0.328033478759408	0.0317542662175584
"DLG2"	0.327969674689394	0.0317894697286917
"ALDOC"	0.327958371356301	0.0317957096322679
"C8orf84"	0.327608340905196	0.0319894417698417
"APPBP2"	0.327489732174797	0.0320553089475668
"B3GAT1"	0.326792464448942	0.0324447901152101
"STMN2"	0.326520097267699	0.0325979856455558
"FAM100B"	0.32556301348383	0.033141043971649
"DNMT3A"	0.325058552084355	0.0334302664210519
"DCX"	0.324926538929824	0.0335062956256499
"DNM1"	0.324612156024853	0.0336879289324264
"CTHRC1"	0.324395614393581	0.0338135057398975
"TMC8"	0.324208331786096	0.0339224251683933
"LRRC63"	0.324144893205332	0.0339593850540805
"PSD3"	0.324018656606598	0.0340330302208161
"GCLC"	0.323747883999485	0.034191439592564
"LOC100507462"	0.323746885904843	0.03419202462542
"RAB37"	0.323099208342945	0.0345734011741181
"TRDC"	0.322746329355411	0.0347826571657135
"ENO3"	0.322716886337204	0.0348001637315075
"SIPA1L1"	0.322426654288261	0.0349731211585275
"MAP7D2"	0.322137955443637	0.0351458652084055
"LOC283070"	0.32200261317959	0.0352270888178064
"TTC30B"	0.321520342854524	0.0355177709572188
"KCNE4"	0.321517962071398	0.0355192108147117
"FDX1"	0.320695662302153	0.0360193996345253
"HOXB9"	0.320158040071297	0.0363495394845081
"GAP43"	0.320134368934777	0.0363641321828823
"TMEM154"	0.319813095368501	0.0365626655153955
"AKR1A1"	0.319683938526923	0.0366427290634013
"ACVR1C"	0.319651901225766	0.0366626110339379
"DICER1"	0.31958628879432	0.0367033569474794
"HDAC2"	0.319552079465197	0.0367246159745677
"CYP2R1"	0.319249371560197	0.0369131709580541
"BOD1L"	0.318883138713004	0.0371423555168946
"LINC00342"	0.318432378724493	0.0374260360025717
"LEMD3"	0.318273615745342	0.0375263733473069
"RNF183"	0.317819482448476	0.0378146004582444
"HLA-DPB1"	0.317342727508307	0.0381191329983572
"LOC100507421"	0.317117406547691	0.0382637563052268
"JAKMIP3"	0.317080162036552	0.038287705062057
"LOC100130557"	0.316914733711664	0.0383942261569273
"SLC13A5"	0.31640056545409	0.0387268539226779
"GPM6B"	0.316334406704302	0.0387698242458004
"DRAM2"	0.31627758500031	0.038806761250671
"LTN1"	0.316268943333037	0.0388123812957179
"HS6ST3"	0.316195752678661	0.0388600070013851
"WIF1"	0.316010889684339	0.0389805115768097
"TRHDE"	0.315935730116205	0.0390295922962519
"MFSD4"	0.315918026446589	0.0390411605007145
"LOC100506013"	0.315838970013119	0.0390928529905393
"CDKN1C"	0.315573467273198	0.0392668664921672
"BTN3A2"	0.315356292677665	0.0394096754999026
"MUM1L1"	0.315355773225873	0.0394100175875902
"RUNDC3B"	0.315076454395233	0.0395943162829017
"LOC145474"	0.314824506917525	0.0397611584733599
"AKAP9"	0.31443329913726	0.0400213581335609
"MTX2"	0.314329295968753	0.0400907660859317
"CHN2"	0.314126003248215	0.0402267201429134
"HOXD10"	0.313396678853539	0.0407175641106186
"TSHZ2"	0.312667904630884	0.0412129083384571
"EIF2C3"	0.312597030150957	0.041261342420083
"GRAP"	0.312345296818002	0.0414337468472368
"ETV4"	0.311983310496868	0.0416826891518106
"FAM13C"	0.311133259646545	0.0422720737410721
"GPR18"	0.310991590466373	0.0423709570009642
"DLL3"	0.310914611860019	0.0424247660055654
"EMR2"	0.310415335074597	0.0427751190053546
"TET3"	0.31023820043471	0.0428999826082274
"COL9A3"	0.310214679975191	0.0429165846504232
"KRBA2"	0.309854334120497	0.0431715910138414
"EPB41"	0.309785909930405	0.0432201518149634
"MAGI3"	0.309021731317365	0.0437655164081015
"ARX"	0.308911665243164	0.0438445251828284
"NET1"	0.308739583876849	0.0439682827253993
"TAGLN3"	0.308520003680854	0.0441266126259703
"GLB1L3"	0.307887757403301	0.0445850875740884
"SPRED2"	0.307480365087549	0.0448825533117151
"PEG10"	0.307289361862504	0.0450225719342622
"ZFC3H1"	0.306826098575891	0.0453636494167605
"CNRIP1"	0.30677255178176	0.045403208045066
"GPRIN3"	0.306701288861196	0.045455898179105
"CDH6"	0.306318750902067	0.0457395863412489
"CRISP3"	0.306289537078368	0.0457613100470435
"ZNF660"	0.306079508480565	0.0459177359703183
"FOXG1"	0.305867376404157	0.0460761683836053
"HBBP1"	0.305717309908479	0.0461885140927468
"PIBF1"	0.305316988377435	0.046489297241816
"TMEM61"	0.305267116014374	0.046526879970462
"UNC80"	0.304786051051827	0.0468906656430945
"LOC283392"	0.304574486679629	0.047051380261687
"HPN"	0.304368039261901	0.047208637540421
"SF3B1"	0.304096764324756	0.0474159226275708
"GRIP1"	0.304041815047319	0.0474579997621682
"CWC27"	0.303891338353234	0.0475733812720028
"LRRC8B"	0.303381612437938	0.0479659136551755
"MYSM1"	0.302999594965998	0.0482618139857913
"HIC2"	0.302742134561665	0.0484620672113856
"LOC158696"	0.302562270290675	0.0486023642046494
"LOC100499177"	0.302361043398843	0.0487597133368088
"DIP2C"	0.301818067360619	0.0491863480475757
"FGF13"	0.301769622942484	0.049224558541907
"UBR3"	0.301147733181351	0.0497172066234846
"LOC100506098"	0.300688581212194	0.0500834855727479
"NXPH1"	0.300648666938526	0.0501154289668787
"GREM1"	0.300516861015438	0.0502210300595424
"PACSIN2"	0.299963055674464	0.0506666950522953
"P2RY8"	0.299776860457441	0.0508172467978656
"CCDC125"	0.299381514695129	0.0511381074245614
"PPARGC1A"	0.299107903913152	0.0513611232343
"FGF14"	0.299050283313675	0.0514081886328603
"SORBS1"	0.298975261312836	0.0514695198424877
"DAAM1"	0.298946270780482	0.0514932356701913
"EPHB1"	0.298818019476067	0.0515982578510996
"UBE2QL1"	0.298772328684986	0.0516357147025206
"ZNF721"	0.298701304439126	0.0516939831544867
"LOC100505501"	0.298538364190537	0.0518278598637006
"ARAP1"	0.298499887192744	0.0518595144694847
"WDR17"	0.29843499384569	0.0519129367934121
"GCA"	0.298058395883891	0.0522238401199678
"NIM1"	0.297571306238772	0.052628182153616
"FRA10AC1"	0.297422135428288	0.0527525142313488
"IL28A"	0.297233324140992	0.0529102249481912
"CHGA"	0.297106327847055	0.0530165159012687
"LOC100132354"	0.296998665075554	0.05310675991584
"DLG3"	0.296910138126592	0.0531810566196211
"CDH18"	0.296541202407171	0.0534915884547826
"C1orf194"	0.296457469727577	0.0535622685165511
"ZNF280B"	0.296341884737879	0.0536599589402113
"FGD4"	0.296218921366069	0.0537640426165922
"LOC100506126"	0.296004288979529	0.0539461092838255
"GDPD1"	0.29556172994907	0.0543230837373275
"PSME4"	0.29543775343571	0.0544290662149676
"FBXO46"	0.295258356645635	0.0545827191735537
"LOC100129917"	0.295253539399354	0.0545868499314991
"STK39"	0.295249641740258	0.0545901923330183
"OR51E1"	0.295197289407479	0.0546351025220737
"HEPACAM2"	0.295153850563254	0.0546723888350288
"LOC100129361"	0.294632017068546	0.055121910566542
"RGCC"	0.294525703940528	0.0552138543066412
"TCERG1L"	0.294231193645516	0.0554692011005561
"ARFIP1"	0.293891899185019	0.0557645501987804
"TRIB1"	0.293618690502168	0.0560032884372921
"ALDH1L2"	0.29308621992155	0.0564709323955111
"HOOK2"	0.292605513472993	0.056895797238766
"CMTM2"	0.292415716851519	0.0570642493936042
"LOC286467"	0.292408988468446	0.0570702284274479
"CLC"	0.292251148325785	0.0572106336865984
"MIR155HG"	0.292010326268991	0.0574253875454339
"LOC100507194"	0.291874300855463	0.0575469735551134
"SPACA3"	0.291470313895932	0.0579092915313227
"FRY-AS1"	0.291316296403346	0.0580479026132415
"LOC100130964"	0.291203285346832	0.0581497778715342
"DNAJC3-AS1"	0.29054059226089	0.0587500526388427
"CREB1"	0.290261903536412	0.0590039669605131
"AGR2"	0.289736217032502	0.059485308833393
"RAB3IP"	0.289707193038923	0.0595119755812494
"UBR2"	0.289574961955683	0.0596335881063396
"RGL1"	0.289354772319275	0.0598365361899267
"LOC100506373"	0.289202092584781	0.0599775841131446
"LRRC34"	0.288941273334304	0.0602191469205896
"TM4SF18"	0.288845340053731	0.0603081924780992
"F2RL1"	0.288765646852577	0.0603822438231975
"IGLV4-60"	0.288573407707261	0.0605611721005039
"CST2"	0.288510659277061	0.0606196672436561
"RIMBP2"	0.288493582383066	0.0606355944122198
"DLX1"	0.288492259816731	0.0606368280742325
"TRIM9"	0.288480374095584	0.0606479157231233
"CPSF6"	0.288327321661137	0.0607908359449362
"AKR1C2"	0.287932271450957	0.0611609753333912
"LOC100653010"	0.287336878235731	0.0617222173145028
"PRICKLE2"	0.2871233820737	0.0619244643188832
"CLVS1"	0.286492369850621	0.0625253162330134
"CRYBA2"	0.286306797904387	0.0627028989583369
"OR10H3"	0.28626237242194	0.0627454713488568
"TCF24"	0.286188206779677	0.0628165946332808
"UNC5B"	0.285879251925757	0.0631135665396806
"PCGF3"	0.285850307676464	0.0631414453090547
"HOXB5"	0.285809325416169	0.06318093571115
"C4orf34"	0.285773525116207	0.0632154488687112
"EPAS1"	0.285748958983478	0.0632391404424788
"LIPH"	0.285516807324033	0.0634633764406676
"SH3BP4"	0.285476300224194	0.0635025670970211
"UFL1"	0.285410491346908	0.0635662782850916
"TMEM45B"	0.285409545720293	0.0635671941397793
"ANKLE1"	0.28521758290796	0.0637533306534172
"DLL1"	0.284891286576839	0.0640707177507688
"FAM117B"	0.284671689537506	0.0642850250748978
"LOC100506779"	0.284652521776412	0.0643037581185223
"B3GALT5"	0.283986359079515	0.0649575124671104
"ZNF792"	0.283786005011639	0.0651551637471532
"ABI1"	0.283601722399632	0.0653373817155422
"HOXA6"	0.283578616578792	0.0653602571808312
"LOC100505875"	0.283560186231329	0.0653785083433588
"HOXC6"	0.2834467329152	0.0654909477612295
"SREK1IP1"	0.283238032327051	0.0656981840965475
"AGL"	0.283121917247537	0.0658137096256423
"ESCO1"	0.282862139765342	0.0660727518758188
"RAB39B"	0.282816630785173	0.0661182151993003
"EPHA4"	0.282542807948433	0.0663922874051635
"LOC100506660"	0.282539658852916	0.0663954446006148
"RP1-177G6.2"	0.282532118263786	0.0664030050691324
"SPRED1"	0.282237875109467	0.0666985574259013
"SSBP2"	0.282223700047192	0.0667128218455863
"CHRM2"	0.281952577742128	0.0669861190583202
"PLXND1"	0.281723185555689	0.0672180437193115
"SLC30A7"	0.281658141863417	0.0672839211394445
"C2orf73"	0.281358060913095	0.0675885111872771
"SOX30"	0.280949078999402	0.068005395994729
"RBM12"	0.280481526058429	0.0684844747952496
"ARHGAP26"	0.279967216697725	0.0690145432094828
"TCP11L2"	0.279826417482881	0.0691602209938313
"TGM7"	0.279459185543073	0.0695413215833307
"ERBB4"	0.278622260851312	0.0704160559961994
"KIF3A"	0.278547762588609	0.0704943391452467
"XIAP"	0.278509588285275	0.0705344795190512
"CHGB"	0.278474907326928	0.0705709622777606
"ABCA6"	0.277949890103881	0.0711250783627553
"SERPIND1"	0.277857023383714	0.0712234486181973
"LPHN1"	0.277665635628912	0.0714265171594602
"ZSCAN29"	0.27725016639032	0.0718689154604347
"KIAA1324L"	0.277242112529274	0.0718775126422995
"HOXB2"	0.276558876418183	0.0726097982536213
"LOC100505622"	0.276555618748654	0.0726133038202322
"IGHV1-69"	0.276349260477009	0.0728356371786553
"STAG2"	0.275542755448047	0.0737097260374618
"GHRH"	0.275141387928744	0.0741477939238942
"LOC100507440"	0.274895419849255	0.0744172636318235
"SGCZ"	0.274886522478831	0.0744270255412552
"FRMD3"	0.274849980759218	0.0744671285085052
"HSPA1L"	0.274787786538059	0.0745354230759256
"EPS15"	0.274611460448807	0.0747293120296053
"SDCCAG8"	0.274440908987398	0.0749172283234493
"PRR18"	0.27443208221757	0.0749269639003432
"HOXD3"	0.274239603505295	0.0751395077343815
"TSNARE1"	0.274081004604481	0.0753149958320106
"DHRS9"	0.273933617592018	0.0754783667048107
"FAM149B1"	0.273323254323738	0.0761578892979856
"METRNL"	0.273301369593035	0.0761823426705188
"CHD1"	0.273062160872229	0.0764500298601103
"LOC100499467"	0.27300737783762	0.0765114387656376
"ZNF277"	0.273005418839047	0.0765136354170762
"GALNT3"	0.272772438800386	0.0767752323254898
"TMPRSS11E"	0.272569444667577	0.0770037319391816
"CST1"	0.272230355397944	0.0773866163405236
"ECH1"	0.272178894248258	0.0774448542401349
"NBR2"	0.272040950054808	0.0776011334246055
"EYA4"	0.271559092299303	0.0781489792614912
"DCP1B"	0.271444992430677	0.0782791473692305
"TTLL1"	0.271405290965847	0.0783244796607262
"SYNRG"	0.271122537790867	0.0786479307549739
"GPC3"	0.270790495606864	0.079029100101825
"NPM2"	0.270486679323306	0.0793791333880777
"EVPL"	0.270458793501374	0.0794113219563219
"MAP3K2"	0.270084343796093	0.0798445392579966
"KIF6"	0.269876624185561	0.0800856553918321
"TRY6"	0.269563128134411	0.0804506324826305
"UBXN10"	0.269445118257865	0.0805883579462438
"TMEM125"	0.269107475157565	0.0809834286063134
"GFPT1"	0.268937842890746	0.0811824830175177
"ATP11B"	0.26885325917096	0.0812818802477888
"MIR7-3HG"	0.26881246434883	0.0813298536216858
"C16orf72"	0.268683935810447	0.0814811436340183
"CLASP1"	0.268645300395075	0.0815266640535895
"DNMT3B"	0.26850966916242	0.0816866226814519
"EPHB6"	0.268493771465103	0.0817053878965749
"CSNK1G3"	0.268416101799218	0.0817971154977316
"EIF2C4"	0.268406918545696	0.0818079662022834
"CX3CR1"	0.268298789284945	0.0819358136156745
"TAAR1"	0.268265807657237	0.0819748407178805
"FLJ27352"	0.267938351184388	0.0823631073264334
"PGM2L1"	0.267428483745031	0.0829705152830152
"DPYSL3"	0.267294506334933	0.0831307016525867
"LPHN3"	0.26696618866217	0.0835242654330429
"IL28RA"	0.26690045416828	0.0836032375138881
"PNISR"	0.266513333902885	0.084069497435904
"USP16"	0.266390939411633	0.0842173340944795
"NKAIN2"	0.266281591462728	0.0843495834779848
"LOC254559"	0.265481098997449	0.0853226618430841
"FOXJ1"	0.265304325776156	0.0855387204545139
"ARMCX5-GPRASP2"	0.265055390120182	0.0858437002531232
"SGSM1"	0.265032372519287	0.0858719425930769
"NLRP1"	0.264986183652306	0.0859286376239885
"RNF175"	0.264502977900948	0.0865235009893883
"AUTS2"	0.264482292937712	0.0865490370442599
"AHCYL1"	0.264437641311574	0.0866041804616611
"NRG3"	0.264255252208922	0.0868297092149161
"CLECL1"	0.264118492828234	0.08699911491572
"ETV2"	0.263917721345348	0.0872482784500347
"LOC100128098"	0.26380714770518	0.0873857402635113
"C9orf85"	0.263740184848421	0.0874690682236154
"ALDH3A2"	0.263652822500832	0.0875778738943451
"C6orf192"	0.263361417795503	0.0879415649241649
"HEY1"	0.2632480726188	0.0880833430315097
"C15orf33"	0.262454559957296	0.0890808856610494
"RBCK1"	0.261914274307642	0.0897650892719683
"SPDYA"	0.261888511964426	0.0897978154797591
"LOC100130458"	0.261755714867486	0.0899666559058552
"SRSF12"	0.261731735158373	0.0899971703095843
"ETV1"	0.261683238177905	0.0900589076811951
"C19orf59"	0.261600274662018	0.0901645975427998
"FGFBP3"	0.261467590325723	0.0903338280559387
"ZNF785"	0.261450571486975	0.090355552305052
"OSTBETA"	0.261263825067645	0.0905941967669718
"UBXN4"	0.261184938328062	0.0906951531800377
"LOC100506272"	0.260829374029376	0.0911512732844023
"ABLIM3"	0.26054053944171	0.0915230974725055
"PTPDC1"	0.260398305653642	0.0917066294300499
"ZBED6"	0.260266949180923	0.0918763785854582
"CYGB"	0.260248681293377	0.0919000050234697
"FOXO3"	0.259813216120162	0.0924645983850397
"PRAME"	0.25961752980755	0.0927191830472592
"RAI2"	0.25950134727526	0.0928705907249898
"LOC283050"	0.259258816176207	0.09318727002868
"MAPRE3"	0.258626201706918	0.0940172179346235
"B3GNT2"	0.257507606201908	0.09549869227726
"ALCAM"	0.257469515856105	0.0955494543412635
"IGF2BP3"	0.257466321159595	0.0955537127797387
"MLLT11"	0.257224355667573	0.0958766712096481
"DTX1"	0.256783193476232	0.0964676676006503
"CEBPZ"	0.256493289941232	0.0968575577210487
"FSIP1"	0.256447485512269	0.0969192707516676
"BTBD3"	0.256171725653024	0.0972914463362085
"BTN3A1"	0.256102397963427	0.0973851863226741
"PRMT5-AS1"	0.256030777874104	0.0974820989062293
"NFASC"	0.255942141224529	0.0976021401522198
"SPATA17"	0.255484298646563	0.0982240115631379
"ADAM28"	0.255407492967214	0.098328631773605
"LEFTY1"	0.255212153535242	0.0985950978047736
"LOC100505930"	0.255129564734945	0.0987079254900523
"HOXA5"	0.254998819064476	0.0988867449796608
"EPYC"	0.254733452685783	0.0992504491330683
"CEACAM5"	0.254635572111442	0.0993848607965648
"DUSP19"	0.2546135939425	0.0994150608948621
"DKK2"	0.254100509552881	0.100122092770981
"GJB1"	0.254061693550026	0.100175737985501
"TMEM145"	0.25405563455977	0.100184113734339
"FOXF2"	0.253987644545832	0.100278137756805
"GABPA"	0.253770242365382	0.100579239818635
"ATP8A1"	0.253685449093666	0.100696866390153
"LOC100507557"	0.253520520189939	0.100925960643086
"GGT5"	0.253491543313361	0.100966252190023
"MIPOL1"	0.25252592229883	0.102315990385547
"KLHL3"	0.252220463794305	0.102745823321806
"C1orf192"	0.252002221436735	0.10305377402086
"MYEOV"	0.251985580001439	0.103077284867345
"PPP1R32"	0.2519427701466	0.103137785053241
"C2orf77"	0.251782597969014	0.103364386377576
"LOC100499194"	0.251724531568362	0.103446629036987
"SIX2"	0.251207369170659	0.104181325630361
"GPSM1"	0.251005910182308	0.104468601955329
"C16orf71"	0.250923241553144	0.104586660807073
"ZNF385B"	0.250612904543528	0.105030762587854
"LOC100506226"	0.250457730621084	0.105253360961249
"HNRNPA3"	0.250232884854071	0.10557654352173
"C1orf204"	0.250216512624116	0.105600105754158
